,value,cash,date,position,strategy_name
2021-03-11,10000000.0,10000000.0,2021-03-11,{},rsi_strategy
2021-03-12,10000000.0,10000000.0,2021-03-12,{},rsi_strategy
2021-03-15,10000000.0,10000000.0,2021-03-15,{},rsi_strategy
2021-03-16,10000000.0,10000000.0,2021-03-16,{},rsi_strategy
2021-03-17,10000000.0,10000000.0,2021-03-17,{},rsi_strategy
2021-03-18,10000000.0,10000000.0,2021-03-18,{},rsi_strategy
2021-03-19,10000000.0,10000000.0,2021-03-19,{},rsi_strategy
2021-03-22,10000000.0,10000000.0,2021-03-22,{},rsi_strategy
2021-03-23,10000000.0,10000000.0,2021-03-23,{},rsi_strategy
2021-03-24,10000000.0,10000000.0,2021-03-24,{},rsi_strategy
2021-03-25,10000000.0,10000000.0,2021-03-25,{},rsi_strategy
2021-03-26,10000000.0,10000000.0,2021-03-26,{},rsi_strategy
2021-03-29,10000000.0,10000000.0,2021-03-29,{},rsi_strategy
